,Nome da Música,link,album,letra,artista
123,Soul Parsifal,/marisa-monte/soul-parsifal.html,,"Ninguém vai me dizer o que sentir Meu coração está desperto É sereno nosso amor e santo este lugar Dos tempos de tristeza tive o tanto que era bom Eu tive o teu veneno E o sopro leve do luar  Porque foi calma a tempestade E tua lembrança, a estrela a me guiar Da alfazema fiz um bordado Vem, meu amor, é hora de acordar  Tenho anis Tenho hortelã Tenho um cesto de flores Eu tenho um jardim e uma canção Vivo feliz, tenho amor Eu tenho um desejo e um coração Tenho coragem e sei quem eu sou  Eu tenho um segredo e uma oração Vê que a minha força é quase santa Como foi santo o meu penar Pecado é provocar desejo E depois renunciar  Estive cansado Meu orgulho me deixou cansado Meu egoísmo me deixou cansado Minha vaidade me deixou cansado Não falo pelos outros Só falo por mim Ninguém vai me dizer o que sentir  Tenho jasmim tenho hortelã Eu tenho um anjo, eu tenho uma irmã Com a saudade teci uma prece E preparei erva-cidreira no café da manhã Ninguém vai me dizer o que sentir E eu vou cantar uma canção p'rá mim",Marisa Monte
124,South American Way,/marisa-monte/south-american-way.html,MM,"Salve, salve as rainhas do rádio. Ai, ai, ai, ai É o canto do prigoneiro Que com sua harmonia Traz alegria In South American Way  Ai, ai, ai, ai E o que traz em seu tabuleiro Vende pra ioiô  E vende pra iaiá In South American Way E vende vatapá E vende caruru E vende mungunzá Vende umbu No tabuleiro tem Oi tem de tudo tem E só não tem meu bem Berenguendem  Ai, ai, ai, ai Have you ever danced in the tropics? With that hazy lazy Like, kind of crazy Like South American Way  Ai, ai, ai, ai Have you ever kissed in the moon light In the grand and Glorious Gay Notorious South American Way",Marisa Monte
125,Speak Low,/marisa-monte/speak-low.html,MM,"Speak low When you speak love Our summer day withers away too soon, too soon  Speak low When you speak love Our moment is swift like ships adrift Were swept apart too soon  Speak low darling, speak low Love is a spark lost in the dark too soon, too soon  I feel wherever I go That tomorrow is here Tomorrow is near and always too soon  Time is so old love's so brief Love is pure gold and time a thief  We're late, darling, we're late The curtain descend Everything ends too soon, too soon  I wait, darling, I wait When you speak low to me Speak love to me and soon  Speak low, speak low",Marisa Monte
126,Statue Of Liberty,/marisa-monte/statue-of-liberty.html,Universo ao Meu Redor,"Baianas down on Broadway Selling DVDs Os pés no chão do mundo When I walk and the music’s in me Where are you? I am here  Jogging in São Paulo Truth and longing On my headphones Quem será New York City is on my mobile Great desire, kitchen fire  Where are you Statue of Liberty?",Marisa Monte
127,Tema de Amor,/marisa-monte/tema-de-amor.html,"Memórias, Crônicas e Declaraçoes de Amor","Eu conheço todo jeito Todo o vício, sem te tocar Chôro indo, chôro vindo Conheço o fascínio, alto de altar  Desconheço a certeza Que lhe fez exagerar, e abrir meus poros Cavar flores sem lhe ver Chega pra envolver, envolver querer  Com as côres que te dei Pedra tua cor, seja por amor Meu amor, meu amor Meu amor, meu amor Lavar flores sem lhe ver  Chega pra envolver, envolver querer Lavrador ou semideus Queima de amor, seja como for tema de amor",Marisa Monte
128,Tema de Não quero ver você Ficar Triste (com Erasmo Carlos),/marisa-monte/tema-de-nao-quero-ver-voce-ficar-triste-com-erasmo-carlos.html,,"(Marisa): Sente o céu, repara o mar Há muito mais pra eu te mostrar Não chore não, não fique triste assim Eu te amo tanto que o teu pranto fez-se canto pra mim Sorria, por favor Tenha esperança Lalaia...  (Erasmo): Que é que você tem? Conta pra mim... Não quero ver você triste assim Não fique triste! O mundo é bom; a felicidade até existe Enxugue a lágrima, pare de chorar Você vai ver que tudo vai passar Você vai sorrir outra vez Que mal alguém lhe fez? Conta pra mim! Não quero ver você triste assim...  (Marisa): Sente o céu e esse luar Que eu quero ver no teu olhar Eu só queria ter você pra mim Eu te amo tanto que o meu pranto fez-se canto pra mim Sorria, por favor Tenha esperança Lalaia...  (Erasmo): Olha Vamos sair Prá que saber aonde ir Eu só quero ver você sorrir Enxugue a lágrima Não chore mais! Olha que céu azul, azul até demais Esqueça o mal Pense só no bem Que assim a felicidade um dia vem Agora uma canção Canta pra mim Não quero ver você tão triste assim.",Marisa Monte
129,Tempos Modernos,/marisa-monte/tempos-modernos.html,Barulhinho Bom: Uma Viagem Musical,"Eu vejo a vida melhor no futuro Eu vejo isso por cima do muro De hipocrisia que insiste em nos rodear Eu vejo a vida mais farta e clara Repleta de toda a satisfação Que se tem direito Do firmamento ao chão  Eu quero crer no amor numa boa E que isso valha prá qualquer pessoa Que realizar a força que tem uma paixão  Eu vejo um novo começo de era De gente fina, elegante e sincera Com habilidade pra dizer mais sim do que não  Hoje o tempo voa amor Escorre pelas mãos Mesmo sem se sentir E não há tempo que volte amor Vamos viver tudo o que há prá viver Vamos nos permitir",Marisa Monte
130,Três Letrinhas,/marisa-monte/tres-letrinhas.html,Universo ao Meu Redor,"Sim, são três letrinhas Todas bonitinhas Fáceis de dizer Ditas por você Nesse seu sim, assim Outras três também Representam não Que não fica bem no seu coração  Sim, são três letrinhas Todas bonitinhas Fáceis de dizer Ditas por você Nesse seu sim, assim Outras três também Representam não Que não ficam bem no seu coração  É minha canção, resto de oração Que fugiu da igreja Não quis mais do vinho Foi tomar cerveja Voltou ao jardim  E tá esperando gente Que só disse sim  E tá esperando gente Que só disse sim  E tá esperando gente Que só disse sim  E tá esperando gente Que só disse sim",Marisa Monte
131,Tudo Pela Metade,/marisa-monte/tudo-pela-metade.html,Mais,Eu admiro o que não presta Eu escravizo quem eu gosto Eu não entendo. Eu trago o lixo para dentro Eu abro a porta para estranhos Eu cumprimento Eu quero aquilo que não tenho Eu tenho tanto a fazer Eu faço tudo pela metade Eu não percebo. Eu falo muito palavrão Eu falo muito mal Eu falo muito Eu falo mesmo. Eu falo sem saber o que estou falando. Eu falo muito bem Eu minto,Marisa Monte
132,Universo Ao Meu Redor,/marisa-monte/universo-ao-meu-redor.html,Universo ao Meu Redor,"Tarde, já de manhã cedinho Quando a névoa toma conta da cidade Quem pega no violão Sou eu, sou eu Pra cantar a novidade  Quantas lágrimas de orvalho na roseira Todo mundo tem um canto de tristeza  Graças a Deus, um passarinho Vem me acompanhar Cantando bem baixinho E eu já não me sinto só Tão só, tão só Com o universo ao meu redor",Marisa Monte
133,Vai Saber?,/marisa-monte/vai-saber.html,Universo ao Meu Redor,"Não vá pensando que determinou Sobre o que só o amor pode saber  Só porque disse que não me quer Não quer dizer que não vá querer  Pois tudo o que se sabe do amor É que ele gosta muito de mudar E pode aparecer onde ninguém ousaria supor  Só porque disse que de mim não pode gostar Não quer dizer que não tenha do que duvidar Pensando bem, pode mesmo Chegar a se arrepender E pode ser, então que seja, tarde demais Vai saber?  Não vá pensando que determinou Sobre o que só o amor pode saber  Só porque disse que não me quer Não quer dizer que não vá querer  Pois tudo o que se sabe do amor É que ele gosta muito de se dar E pode aparecer onde ninguém ousaria se por  Só porque disse que de mim não pode gostar Não quer dizer que não tenha o que considerar Pensando bem, pode mesmo Chegar a se arrepender E pode ser, então que seja, tarde demais  Vai saber? Vai saber? Vai saber?  Não vá pensando que determinou Sobre o que só o amor pode saber  Só porque disse que não me quer Não quer dizer que não vá querer  Pois tudo o que se sabe do amor É que ele gosta muito de jogar E pode aparecer onde ninguém ousaria supor  Só porque disse que de mim não pode gostar Não quer dizer que não venha a reconsiderar Pensando bem, pode mesmo Chegar a se arrepender E pode ser então que seja tarde demais",Marisa Monte
134,Velha Infância,/marisa-monte/velha-infancia.html,Regravação de Tribalistas,"Você é assim Um sonho pra mim E quando eu não te vejo Eu penso em você Desde o amanhecer Até quando eu me deito...  Eu gosto de você E gosto de ficar com você Meu riso é tão feliz contigo O meu melhor amigo É o meu amor...  E a gente canta E a gente dança E a gente não se cansa De ser criança A gente brinca Na nossa velha infância...  Seus olhos meu clarão Me guiam dentro da escuridão Seus pés me abrem o caminho Eu sigo e nunca me sinto só...  Você é assim Um sonho pra mim Quero te encher de beijos Eu penso em você Desde o amanhecer Até quando eu me deito...  Eu gosto de você E gosto de ficar com você Meu riso é tão feliz contigo O meu melhor amigo É o meu amor...  E a gente canta E a gente dança E a gente não se cansa De ser criança A gente brinca Na nossa velha infância...  Seus olhos meu clarão Me guiam dentro da escuridão Seus pés me abrem o caminho Eu sigo e nunca me sinto só...  Você é assim Um sonho pra mim Você é assim... Você é assim Um sonho pra mim Você é assim... Você é assim Um sonho pra mim Você é assim...  -""Você é assim Um sonho pra mim E quando eu não te vejo Penso em você Desde o amanhecer Até quando me deito Eu gosto de você Eu gosto de ficar com você Meu riso é tão feliz contigo O meu melhor amigo É o meu amor""",Marisa Monte
135,Verdade Uma Ilusão,/marisa-monte/verdade-uma-ilusao.html,O Que Você Quer Saber De Verdade,"Eu posso te fazer feliz Feliz me sentir também Eu posso te fazer tão bem Eu sei que isso eu faço bem  Roubar-te um beijo num salão Girar sem perder o chão Não vou deixar você cair Cintura, leve a minha mão  Verdade, uma ilusão Vinda do coração Verdade Seu nome é mentira  Eu posso te fazer ouvir Milhões de sinos ao redor Eu posso te fazer canções O amor soa em minha voz  Eu posso te fazer sorrir Meus olhos brilham para ti E os pés já sabem aonde ir Ninguém precisa decidir  Verdade, uma ilusão Vinda do coração Verdade Seu nome é mentira",Marisa Monte
136,Vide Gal,/marisa-monte/vide-gal.html,,"Rio, rio, rio Rio pra não chorar Pra quem não sabe sou rio A cantar  Sou do Flamengo Sou ali em Botafogo Sou da casquinha do ovo E essas flores Na Rocinha vou plantar Quem olha minha barraca No morro de Santa Marta Quer morar  Se tenho fome Como logo o Pão de Açúcar Urro no topo da Urca Se quero abraço Tenho o Cristo pra abraçar Tamborim pra ti tarol Escolados pelo sol Rio e morro de amar  Rio, rio, rio Rio pra não chorar Pra quem não sabe sou Rio A cantar  Vide Gal",Marisa Monte
137,Vilarejo,/marisa-monte/vilarejo.html,Infinito Particular,"Há um vilarejo ali Onde Areja um vento bom Na varanda, quem descansa Vê o horizonte deitar no chão  Pra acalmar o coração Lá o mundo tem razão Terra de heróis, lares de mãe Paraiso se mudou para lá  Por cima das casas, cal Frutas em qualquer quintal Peitos fartos, filhos fortes Sonho semeando o mundo real  Toda gente cabe lá Palestina, Shangri-lá  Vem andar e voa (3x)  Lá o tempo espera Lá é primavera Portas e janelas ficam sempre abertas Pra sorte entrar Em todas as mesas, pão  Flores enfeitando Os caminhos, os vestidos, os destinos E essa canção Tem um verdadeiro amor Para quando você for",Marisa Monte
138,Volta Meu Amor (com Velha Guarda da Portela),/marisa-monte/volta-meu-amor-com-velha-guarda-da-portela.html,Coleção,"Foi embora o meu grande amor Fiquei tão sozinho, sem um carinho Neste mundo senhor Não deixe criador eu sofrer assim Faça voltar este amor pra mim  Volta, volta, meu amor Quero sentir novamente seu calor Volta, volta, meu amor Quero sentir novamente o seu calor  Vem para os meu braços não me diga mais adeus Eu só quero ouvir amor dos lábios teus O teu perfume quero sentir Entre os meus braços o teu calor Tão forte quanto o meu amor",Marisa Monte
139,Volte Para O Seu Lar,/marisa-monte/volte-para-o-seu-lar.html,Mais,"Aqui nesta casa Ninguém quer a sua boa educação Nos dias que tem comida Comemos comida com a mão E quando a polícia, doença, distância ou alguma discussão Nos separam de um irmão Sentimos que nunca acaba De caber mais dor no coração Mas não choramos à toa Não choramos à toa  Aqui nessa tribo Ninguém quer a sua catequisação Falamos a sua língua Mas não entendemos o seu sermão Nós rimos alto, bebemos e falamos palavrão Mas não sorrimos à toa Não sorrimos à toa  Aqui nesse barco Ninguém quer a sua orientação Não temos perspectivas Mas o vento nos dá a direção A vida é que vai à deriva É a nossa condução Mas não seguimos à toa Não seguimos à toa  Volte para o seu lar Volte para lá  Volte para o seu lar Volte para lá",Marisa Monte
140,Waters Of March (com David Byrne),/marisa-monte/waters-of-march-com-david-byrne.html,Coleção,"A stick, a stone, it's the end of the road É um resto de toco, it's a little alone It's a sliver of glass, it's life, it's the sun It is night, it is death, it's a trap it's a gun  É peroba no campo, é um nó na madeira Cangá, candeia, é matita pereira É madeira de vento, tombo na ribanceira É um mistério profundo, é um queria ou não queira  É um vento ventando, é o fim da ladeira É a vida, é o vão, festa da cumeeira É a chuva chovendo, é conversa ribeira Das águas de março, é o fim da canseira  The foot, the ground, the flesh and the bone Passarinho na mão, pedra de atiradeira É uma ave no céu, é uma ave no chão É o regato, é uma fonte, é um pedaço de pão  É o fundo do poço, é o fim do caminho No rosto o desgosto, é um pouco sozinho A spear, a spike, a point, a nail A drip, a drop, the end of the tale  É um peixe, é um gesto, é uma prata brilhando É a luz da manhã, é o tijolo chegando A mile, é o dia, a thrust, a bump It's a girl, it's a rhyme, it's a cold, it's the mumps  É o projeto da casa, é o corpo na cama É o carro enguiçado, é a lama, é a lama A drift, ponte, flight, rã, resto, quail The promise of spring  And the river bank talks (são as águas de março) Of the waters of march, (fechando o verão) It's the promise of life (é promessa de vida,) It's the joy in your heart (no meu coração)  A stick, a stone It's the end of the road É um resto de toco É um pouco sozinho  It's a sliver of glass It's a life, it's the sun É a noite, é a morte É o laço, é o anzol  It's the plan of the house It's the body in bed It's the car that got stuck It's the mud, it's the mud  É o projeto da casa É o corpo na cama É o carro enguiçado É a lama, é a lama  São as águas de março fechando o verão É a promessa de vida no meu coração  And the riverbanks talk Of the waters of march It's the end of all strain It's the joy in your heart",Marisa Monte
141,Xote das Meninas,/marisa-monte/xote-das-meninas.html,Barulhinho Bom: Uma Viagem Musical,Mandacaru quando Flora lá na seca E um sinal que a chuva Chega no sertão Toda menina Que enjôa da boneca É sinal de que O amor já chegou no coração Meia comprida Não quer mais sapato baixo Vestido bem cintado Não quer mais vestir gibão  Ela só quer Só pensa em namorar (bis)  De manhã cedo Já tá pintada Só vive suspirando Sonhando acordada O pai leva ao doutor A filha adoentada Não come nem estuda Não dorme nem quer nada  Ela só quer Só pensa em namorar Ela só quer Só pensa em namorar Ela só quer Só pensa em namorar  Mas o doutor nem examina Chamando o pai do lado Lhe diz logo em surdina Que o mal é da idade E que pra tal menina Não há um só remédio Em toda medicina  Ela só quer Ela só pensa em namorar,Marisa Monte
